movement_id,product_id,store_id,movement_type,qty_delta,reference_id,moved_at,note
IMV00000424,POS-PROD0005,POS001,Stock In,45.0,PO0087,2025-08-25 10:32:04,New stock delivery for POS-PROD0005
IMV00000425,POS-PROD0020,POS003,Sale,-3.0,REC00000093,2025-07-05 07:29:32,Sold POS-PROD0020 via REC00000093
IMV00000426,POS-PROD0009,POS001,Stock In,50.0,PO0088,2025-07-05 17:50:32,New stock delivery for POS-PROD0009
IMV00000427,POS-PROD0019,POS003,Stock In,80.0,PO0089,2025-07-05 23:04:32,New stock delivery for POS-PROD0019
IMV00000428,POS-PROD0004,POS001,Sale,-1.0,REC00000094,2025-02-03 12:04:10,Sold POS-PROD0004 via REC00000094
IMV00000429,POS-PROD0011,POS001,Sale,-3.0,REC00000094,2025-02-03 12:04:10,Sold POS-PROD0011 via REC00000094
IMV00000430,POS-PROD0013,POS001,Sale,-1.0,REC00000094,2025-02-03 12:04:10,Sold POS-PROD0013 via REC00000094
IMV00000431,POS-PROD0013,POS002,Stock In,55.0,PO0090,2025-02-03 18:40:10,New stock delivery for POS-PROD0013
IMV00000432,POS-PROD0008,POS003,Adjustment,1.0,ADJ0019,2025-02-04 02:48:10,Stock adjustment of POS-PROD0008
IMV00000433,POS-PROD0014,POS001,Stock In,55.0,PO0091,2025-02-04 19:06:10,New stock delivery for POS-PROD0014
IMV00000434,POS-PROD0013,POS002,Stock In,25.0,PO0092,2025-02-05 12:10:10,New stock delivery for POS-PROD0013
IMV00000435,POS-PROD0005,POS003,Adjustment,4.0,ADJ0020,2025-02-05 23:39:10,Stock adjustment of POS-PROD0005
IMV00000436,POS-PROD0015,POS001,Stock In,85.0,PO0093,2025-02-06 15:24:10,New stock delivery for POS-PROD0015
IMV00000437,POS-PROD0003,POS001,Sale,-2.0,REC00000094,2025-02-03 12:04:10,Sold POS-PROD0003 via REC00000094
IMV00000438,POS-PROD0010,POS001,Sale,-2.0,REC00000094,2025-02-03 12:04:10,Sold POS-PROD0010 via REC00000094
IMV00000439,POS-PROD0005,POS001,Stock In,80.0,PO0094,2025-02-03 21:16:10,New stock delivery for POS-PROD0005
IMV00000440,POS-PROD0013,POS003,Sale,-2.0,REC00000095,2025-05-25 19:10:48,Sold POS-PROD0013 via REC00000095
IMV00000441,POS-PROD0006,POS003,Sale,-1.0,REC00000095,2025-05-25 19:10:48,Sold POS-PROD0006 via REC00000095
IMV00000442,POS-PROD0012,POS003,Sale,-3.0,REC00000095,2025-05-25 19:10:48,Sold POS-PROD0012 via REC00000095
IMV00000443,POS-PROD0018,POS002,Stock In,55.0,PO0095,2025-05-26 16:43:48,New stock delivery for POS-PROD0018
IMV00000444,POS-PROD0016,POS003,Stock In,10.0,PO0096,2025-05-27 13:57:48,New stock delivery for POS-PROD0016
IMV00000445,POS-PROD0017,POS003,Sale,-2.0,REC00000095,2025-05-25 19:10:48,Sold POS-PROD0017 via REC00000095
IMV00000446,POS-PROD0010,POS003,Sale,-1.0,REC00000095,2025-05-25 19:10:48,Sold POS-PROD0010 via REC00000095
IMV00000447,POS-PROD0008,POS003,Return,1.0,RTN0023,2025-05-26 10:08:48,Customer return POS-PROD0008
IMV00000448,POS-PROD0004,POS002,Adjustment,-3.0,ADJ0021,2025-05-27 09:59:48,Stock adjustment of POS-PROD0004
IMV00000449,POS-PROD0016,POS001,Sale,-3.0,REC00000096,2025-04-11 09:27:08,Sold POS-PROD0016 via REC00000096
IMV00000450,POS-PROD0017,POS001,Sale,-3.0,REC00000097,2025-05-23 13:21:54,Sold POS-PROD0017 via REC00000097
IMV00000451,POS-PROD0013,POS001,Sale,-3.0,REC00000098,2025-06-20 19:12:52,Sold POS-PROD0013 via REC00000098
IMV00000452,POS-PROD0020,POS001,Sale,-3.0,REC00000098,2025-06-20 19:12:52,Sold POS-PROD0020 via REC00000098
IMV00000453,POS-PROD0006,POS001,Sale,-1.0,REC00000098,2025-06-20 19:12:52,Sold POS-PROD0006 via REC00000098
IMV00000454,POS-PROD0018,POS001,Sale,-2.0,REC00000098,2025-06-20 19:12:52,Sold POS-PROD0018 via REC00000098
IMV00000455,POS-PROD0003,POS001,Sale,-2.0,REC00000098,2025-06-20 19:12:52,Sold POS-PROD0003 via REC00000098
IMV00000456,POS-PROD0005,POS002,Sale,-2.0,REC00000099,2025-03-16 03:35:45,Sold POS-PROD0005 via REC00000099
IMV00000457,POS-PROD0008,POS002,Sale,-2.0,REC00000099,2025-03-16 03:35:45,Sold POS-PROD0008 via REC00000099
IMV00000458,POS-PROD0017,POS002,Sale,-3.0,REC00000099,2025-03-16 03:35:45,Sold POS-PROD0017 via REC00000099
IMV00000459,POS-PROD0020,POS002,Sale,-1.0,REC00000099,2025-03-16 03:35:45,Sold POS-PROD0020 via REC00000099
IMV00000460,POS-PROD0001,POS001,Sale,-2.0,REC00000100,2025-08-14 11:17:59,Sold POS-PROD0001 via REC00000100
IMV00000461,POS-PROD0020,POS003,Sale,-3.0,REC00000101,2025-04-01 08:06:15,Sold POS-PROD0020 via REC00000101
IMV00000462,POS-PROD0009,POS003,Sale,-3.0,REC00000101,2025-04-01 08:06:15,Sold POS-PROD0009 via REC00000101
IMV00000463,POS-PROD0007,POS001,Sale,-3.0,REC00000102,2025-03-14 03:31:10,Sold POS-PROD0007 via REC00000102
IMV00000464,POS-PROD0006,POS001,Sale,-1.0,REC00000103,2025-07-02 19:32:49,Sold POS-PROD0006 via REC00000103
IMV00000465,POS-PROD0002,POS001,Sale,-1.0,REC00000103,2025-07-02 19:32:49,Sold POS-PROD0002 via REC00000103
IMV00000466,POS-PROD0020,POS001,Sale,-2.0,REC00000103,2025-07-02 19:32:49,Sold POS-PROD0020 via REC00000103
IMV00000467,POS-PROD0003,POS002,Sale,-2.0,REC00000104,2025-07-06 23:16:12,Sold POS-PROD0003 via REC00000104
IMV00000468,POS-PROD0011,POS002,Sale,-3.0,REC00000104,2025-07-06 23:16:12,Sold POS-PROD0011 via REC00000104
IMV00000469,POS-PROD0015,POS002,Stock In,90.0,PO0097,2025-07-07 04:49:12,New stock delivery for POS-PROD0015
IMV00000470,POS-PROD0005,POS002,Sale,-1.0,REC00000104,2025-07-06 23:16:12,Sold POS-PROD0005 via REC00000104
IMV00000471,POS-PROD0019,POS002,Return,3.0,RTN0024,2025-07-07 13:54:12,Customer return POS-PROD0019
IMV00000472,POS-PROD0008,POS002,Sale,-3.0,REC00000104,2025-07-06 23:16:12,Sold POS-PROD0008 via REC00000104
IMV00000473,POS-PROD0017,POS002,Sale,-2.0,REC00000104,2025-07-06 23:16:12,Sold POS-PROD0017 via REC00000104
IMV00000474,POS-PROD0004,POS001,Sale,-3.0,REC00000105,2025-01-19 19:35:20,Sold POS-PROD0004 via REC00000105
IMV00000475,POS-PROD0016,POS001,Adjustment,-2.0,ADJ0022,2025-01-20 08:46:20,Stock adjustment of POS-PROD0016
IMV00000476,POS-PROD0015,POS001,Sale,-1.0,REC00000105,2025-01-19 19:35:20,Sold POS-PROD0015 via REC00000105
IMV00000477,POS-PROD0014,POS001,Sale,-1.0,REC00000105,2025-01-19 19:35:20,Sold POS-PROD0014 via REC00000105
IMV00000478,POS-PROD0010,POS001,Adjustment,5.0,ADJ0023,2025-01-20 09:15:20,Stock adjustment of POS-PROD0010
IMV00000479,POS-PROD0018,POS001,Sale,-1.0,REC00000105,2025-01-19 19:35:20,Sold POS-PROD0018 via REC00000105
IMV00000480,POS-PROD0003,POS003,Sale,-1.0,REC00000106,2025-04-07 08:45:15,Sold POS-PROD0003 via REC00000106
IMV00000481,POS-PROD0013,POS003,Sale,-2.0,REC00000106,2025-04-07 08:45:15,Sold POS-PROD0013 via REC00000106
IMV00000482,POS-PROD0002,POS003,Stock In,80.0,PO0098,2025-04-07 18:41:15,New stock delivery for POS-PROD0002
IMV00000483,POS-PROD0008,POS003,Stock In,60.0,PO0099,2025-04-08 02:19:15,New stock delivery for POS-PROD0008
IMV00000484,POS-PROD0015,POS003,Sale,-1.0,REC00000106,2025-04-07 08:45:15,Sold POS-PROD0015 via REC00000106
IMV00000485,POS-PROD0018,POS003,Sale,-1.0,REC00000106,2025-04-07 08:45:15,Sold POS-PROD0018 via REC00000106
IMV00000486,POS-PROD0008,POS003,Sale,-1.0,REC00000107,2025-08-29 13:06:26,Sold POS-PROD0008 via REC00000107
IMV00000487,POS-PROD0005,POS003,Stock In,20.0,PO0100,2025-08-30 10:41:26,New stock delivery for POS-PROD0005
IMV00000488,POS-PROD0013,POS003,Sale,-2.0,REC00000107,2025-08-29 13:06:26,Sold POS-PROD0013 via REC00000107
IMV00000489,POS-PROD0010,POS002,Sale,-3.0,REC00000108,2025-04-02 11:25:47,Sold POS-PROD0010 via REC00000108
IMV00000490,POS-PROD0008,POS002,Sale,-2.0,REC00000108,2025-04-02 11:25:47,Sold POS-PROD0008 via REC00000108
IMV00000491,POS-PROD0017,POS002,Sale,-3.0,REC00000108,2025-04-02 11:25:47,Sold POS-PROD0017 via REC00000108
